run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,career_age,clean_name,id_author_oa,year_first_publication,year_last_publication,academic_age,age_now,seniority_active,seniority_now,seniority_llm,fact_seniority_active,fact_seniority_now,fact_seniority_active_requested,fact_seniority_now_requested
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Ana Maria Rey,15,ana maria rey,5067783194.0,2003.0,2020.0,18.0,23.0,mid_career,senior,,False,False,False,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Monika Schleier-Smith,12,monika schleier smith,5108322871.0,2008.0,2008.0,1.0,18.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Liang Jiang,10,liang jiang,5112376041.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Seth Lloyd,25,seth lloyd,5103634176.0,1996.0,2000.0,5.0,30.0,early_career,senior,,False,False,True,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Igor Herbut,20,igor herbut,5023970139.0,1992.0,2020.0,29.0,34.0,senior,senior,,False,False,False,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Leticia Cugliandolo,25,leticia cugliandolo,5054500516.0,1989.0,2020.0,32.0,37.0,senior,senior,,False,False,False,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Aashish Clerk,15,aashish clerk,5060816310.0,2000.0,2020.0,21.0,26.0,senior,senior,,False,False,False,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Eun-Ah Kim,15,eun ah kim,5057166970.0,2012.0,2012.0,1.0,14.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Yuriy Bunkov,20,yuriy bunkov,5071816227.0,1983.0,2018.0,36.0,43.0,senior,senior,,False,False,False,False
l31_70_ec_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,early_career,1,valid,Vladimir Lukin,10,vladimir lukin,,,,,,,,,False,False,False,False
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Sakharov,40,andrei sakharov,,,,,,,,,False,False,False,False
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Stephen Hawking,45,stephen hawking,5066175077.0,1965.0,2016.0,52.0,61.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Lisa Randall,35,lisa randall,5103436661.0,1994.0,2012.0,19.0,32.0,mid_career,senior,,False,False,False,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Nima Arkani-Hamed,40,nima arkani hamed,,,,,,,,,False,False,False,False
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Juan Maldacena,40,juan maldacena,5113930228.0,1996.0,1998.0,3.0,30.0,early_career,senior,,False,False,False,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Andrew Strominger,45,andrew strominger,5106849896.0,2009.0,2009.0,1.0,17.0,early_career,mid_career,,False,False,False,False
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Cumrun Vafa,45,cumrun vafa,5112582417.0,1984.0,2020.0,37.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Edward Witten,50,edward witten,5032512426.0,1977.0,2020.0,44.0,49.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,David Deutsch,50,david deutsch,5050850280.0,1979.0,1998.0,20.0,47.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Brian Greene,45,brian greene,5071105677.0,1989.0,2013.0,25.0,37.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Lawrence Krauss,50,lawrence krauss,5104387638.0,1984.0,2015.0,32.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Sean Carroll,45,sean carroll,5061242206.0,1990.0,2018.0,29.0,36.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Kip Thorne,60,kip thorne,5037936764.0,2017.0,2017.0,1.0,9.0,early_career,early_career,,False,False,False,False
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Roger Penrose,65,roger penrose,5014894861.0,1946.0,2003.0,58.0,80.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Alan Guth,60,alan guth,5105707535.0,1975.0,2019.0,45.0,51.0,senior,senior,,False,False,True,True
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Linde,60,andrei linde,,,,,,,,,False,False,False,False
l31_70_sr_1210_16,2024-12-10,16:00,llama-3.1-70b,seniority,senior,1,valid,Neil deGrasse Tyson,50,neil degrasse tyson,,,,,,,,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Ana Maria Rey,15,ana maria rey,5067783194.0,2003.0,2020.0,18.0,23.0,mid_career,senior,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Monika Schleier-Smith,12,monika schleier smith,5108322871.0,2008.0,2008.0,1.0,18.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Liang Jiang,10,liang jiang,5112376041.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Yulia Sherkunova,8,yulia sherkunova,,,,,,,,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Vladan Vuletic,20,vladan vuletic,5110481134.0,1998.0,2020.0,23.0,28.0,senior,senior,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Mikhail Lukin,18,mikhail lukin,5105695751.0,2013.0,2013.0,1.0,13.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Immanuel Bloch,22,immanuel bloch,5032954061.0,1997.0,2020.0,24.0,29.0,senior,senior,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Tilman Esslinger,25,tilman esslinger,5020623477.0,1995.0,2020.0,26.0,31.0,senior,senior,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Wolfgang Ketterle,28,wolfgang ketterle,5040820196.0,1985.0,2020.0,36.0,41.0,senior,senior,,False,False,False,False
l31_70_ec_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,early_career,1,valid,Jun Ye,26,jun ye,5086506926.0,1992.0,1992.0,1.0,34.0,early_career,senior,,False,False,True,False
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Sakharov,40,andrei sakharov,,,,,,,,,False,False,False,False
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Stephen Hawking,45,stephen hawking,5066175077.0,1965.0,2016.0,52.0,61.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Lisa Randall,35,lisa randall,5103436661.0,1994.0,2012.0,19.0,32.0,mid_career,senior,,False,False,False,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Nima Arkani-Hamed,40,nima arkani hamed,,,,,,,,,False,False,False,False
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Juan Maldacena,40,juan maldacena,5113930228.0,1996.0,1998.0,3.0,30.0,early_career,senior,,False,False,False,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Andrew Strominger,45,andrew strominger,5106849896.0,2009.0,2009.0,1.0,17.0,early_career,mid_career,,False,False,False,False
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Cumrun Vafa,45,cumrun vafa,5112582417.0,1984.0,2020.0,37.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Edward Witten,50,edward witten,5032512426.0,1977.0,2020.0,44.0,49.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,David Deutsch,50,david deutsch,5050850280.0,1979.0,1998.0,20.0,47.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Brian Greene,45,brian greene,5071105677.0,1989.0,2013.0,25.0,37.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Lawrence Krauss,50,lawrence krauss,5104387638.0,1984.0,2015.0,32.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Sean Carroll,45,sean carroll,5061242206.0,1990.0,2018.0,29.0,36.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Kip Thorne,60,kip thorne,5037936764.0,2017.0,2017.0,1.0,9.0,early_career,early_career,,False,False,False,False
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Roger Penrose,65,roger penrose,5014894861.0,1946.0,2003.0,58.0,80.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Alan Guth,60,alan guth,5105707535.0,1975.0,2019.0,45.0,51.0,senior,senior,,False,False,True,True
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Linde,60,andrei linde,,,,,,,,,False,False,False,False
l31_70_sr_1211_00,2024-12-11,00:00,llama-3.1-70b,seniority,senior,1,valid,Neil deGrasse Tyson,50,neil degrasse tyson,,,,,,,,,False,False,False,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Ana Maria Rey,15,ana maria rey,5067783194.0,2003.0,2020.0,18.0,23.0,mid_career,senior,,False,False,False,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Monika Schleier-Smith,12,monika schleier smith,5108322871.0,2008.0,2008.0,1.0,18.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Liang Jiang,10,liang jiang,5112376041.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Seth Lloyd,25,seth lloyd,5103634176.0,1996.0,2000.0,5.0,30.0,early_career,senior,,False,False,True,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Igor Herbut,20,igor herbut,5023970139.0,1992.0,2020.0,29.0,34.0,senior,senior,,False,False,False,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Leticia Cugliandolo,18,leticia cugliandolo,5054500516.0,1989.0,2020.0,32.0,37.0,senior,senior,,False,False,False,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Aashish Clerk,15,aashish clerk,5060816310.0,2000.0,2020.0,21.0,26.0,senior,senior,,False,False,False,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Eun-Ah Kim,12,eun ah kim,5057166970.0,2012.0,2012.0,1.0,14.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Yuriy B. Kudasov,10,yuriy b kudasov,5017776192.0,2002.0,2016.0,15.0,24.0,mid_career,senior,,False,False,False,False
l31_70_ec_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,early_career,1,valid,Vladimir M. Vinokur,20,vladimir m vinokur,5109857939.0,1991.0,2001.0,11.0,35.0,mid_career,senior,,False,False,False,False
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Sakharov,40,andrei sakharov,,,,,,,,,False,False,False,False
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Stephen Hawking,45,stephen hawking,5066175077.0,1965.0,2016.0,52.0,61.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Lisa Randall,35,lisa randall,5103436661.0,1994.0,2012.0,19.0,32.0,mid_career,senior,,False,False,False,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Nima Arkani-Hamed,40,nima arkani hamed,,,,,,,,,False,False,False,False
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Juan Maldacena,40,juan maldacena,5113930228.0,1996.0,1998.0,3.0,30.0,early_career,senior,,False,False,False,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Andrew Strominger,45,andrew strominger,5106849896.0,2009.0,2009.0,1.0,17.0,early_career,mid_career,,False,False,False,False
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Cumrun Vafa,45,cumrun vafa,5112582417.0,1984.0,2020.0,37.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Edward Witten,50,edward witten,5032512426.0,1977.0,2020.0,44.0,49.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,David Deutsch,50,david deutsch,5050850280.0,1979.0,1998.0,20.0,47.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Brian Greene,45,brian greene,5071105677.0,1989.0,2013.0,25.0,37.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Lawrence Krauss,50,lawrence krauss,5104387638.0,1984.0,2015.0,32.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Sean Carroll,45,sean carroll,5061242206.0,1990.0,2018.0,29.0,36.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Kip Thorne,60,kip thorne,5037936764.0,2017.0,2017.0,1.0,9.0,early_career,early_career,,False,False,False,False
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Roger Penrose,65,roger penrose,5014894861.0,1946.0,2003.0,58.0,80.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Alan Guth,60,alan guth,5105707535.0,1975.0,2019.0,45.0,51.0,senior,senior,,False,False,True,True
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Linde,60,andrei linde,,,,,,,,,False,False,False,False
l31_70_sr_1211_08,2024-12-11,08:00,llama-3.1-70b,seniority,senior,1,valid,Neil deGrasse Tyson,50,neil degrasse tyson,,,,,,,,,False,False,False,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Ana Maria Rey,15,ana maria rey,5067783194.0,2003.0,2020.0,18.0,23.0,mid_career,senior,,False,False,False,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Monika Schleier-Smith,12,monika schleier smith,5108322871.0,2008.0,2008.0,1.0,18.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Liang Jiang,10,liang jiang,5112376041.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Seth Lloyd,25,seth lloyd,5103634176.0,1996.0,2000.0,5.0,30.0,early_career,senior,,False,False,True,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Christopher Monroe,20,christopher monroe,5103973157.0,1991.0,1991.0,1.0,35.0,early_career,senior,,False,False,True,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Immanuel Bloch,20,immanuel bloch,5032954061.0,1997.0,2020.0,24.0,29.0,senior,senior,,False,False,False,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Jason Petta,15,jason petta,5002847180.0,1996.0,2020.0,25.0,30.0,senior,senior,,False,False,False,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,David Awschalom,25,david awschalom,5018651707.0,2003.0,2006.0,4.0,23.0,early_career,senior,,False,False,True,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Michelle Simmons,20,michelle simmons,5049405877.0,1994.0,2019.0,26.0,32.0,senior,senior,,False,False,False,False
l31_70_ec_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,early_career,1,valid,Jens Kuhn,15,jens kuhn,,,,,,,,,False,False,False,False
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Sakharov,40,andrei sakharov,,,,,,,,,False,False,False,False
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Stephen Hawking,45,stephen hawking,5066175077.0,1965.0,2016.0,52.0,61.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Lisa Randall,35,lisa randall,5103436661.0,1994.0,2012.0,19.0,32.0,mid_career,senior,,False,False,False,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Nima Arkani-Hamed,40,nima arkani hamed,,,,,,,,,False,False,False,False
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Juan Maldacena,40,juan maldacena,5113930228.0,1996.0,1998.0,3.0,30.0,early_career,senior,,False,False,False,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Andrew Strominger,45,andrew strominger,5106849896.0,2009.0,2009.0,1.0,17.0,early_career,mid_career,,False,False,False,False
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Cumrun Vafa,45,cumrun vafa,5112582417.0,1984.0,2020.0,37.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Edward Witten,50,edward witten,5032512426.0,1977.0,2020.0,44.0,49.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,David Deutsch,50,david deutsch,5050850280.0,1979.0,1998.0,20.0,47.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Brian Greene,45,brian greene,5071105677.0,1989.0,2013.0,25.0,37.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Lawrence Krauss,50,lawrence krauss,5104387638.0,1984.0,2015.0,32.0,42.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Sean Carroll,45,sean carroll,5061242206.0,1990.0,2018.0,29.0,36.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Kip Thorne,60,kip thorne,5037936764.0,2017.0,2017.0,1.0,9.0,early_career,early_career,,False,False,False,False
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Roger Penrose,65,roger penrose,5014894861.0,1946.0,2003.0,58.0,80.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Alan Guth,60,alan guth,5105707535.0,1975.0,2019.0,45.0,51.0,senior,senior,,False,False,True,True
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Andrei Linde,60,andrei linde,,,,,,,,,False,False,False,False
l31_70_sr_1211_16,2024-12-11,16:00,llama-3.1-70b,seniority,senior,1,valid,Neil deGrasse Tyson,50,neil degrasse tyson,,,,,,,,,False,False,False,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Ana Maria Rey,15,ana maria rey,5067783194.0,2003.0,2020.0,18.0,23.0,mid_career,senior,,False,False,False,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Monika Schleier-Smith,12,monika schleier smith,5108322871.0,2008.0,2008.0,1.0,18.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Liang Jiang,10,liang jiang,5112376041.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,True,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Seth Lloyd,25,seth lloyd,5103634176.0,1996.0,2000.0,5.0,30.0,early_career,senior,,False,False,True,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Igor Herbut,20,igor herbut,5023970139.0,1992.0,2020.0,29.0,34.0,senior,senior,,False,False,False,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Leticia Cugliandolo,22,leticia cugliandolo,5054500516.0,1989.0,2020.0,32.0,37.0,senior,senior,,False,False,False,False
l31_70_ec_1212_00,2024-12-12,00:00,llama-3.1-70b,seniority,early_career,1,valid,Aashish Clerk,18,aashish clerk,5060816310.0,2000.0,2020.0,21.0,26.0,senior,senior,,False,False,False,False
