run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,doi,clean_name,id_author_oa,id_publication_oa,id_publication_aps,domain_name_list,field_name_list,subfield_name_list,fact_doi_author_field
l31_8_per_1215_00,2024-12-15,00:00,llama-3.1-8b,field,PER,1,valid,Catherine H. Crouch,10.1103/PhysRevSTPER.8.020102,catherine h crouch,5035145022.0,2053559503.0,549102.0,,,,
l31_8_per_1215_00,2024-12-15,00:00,llama-3.1-8b,field,PER,1,valid,Robert H. Romine,10.1103/PhysRevSTPER.10.020102,robert h romine,,2026826515.0,549037.0,,,,
l31_8_per_1215_00,2024-12-15,00:00,llama-3.1-8b,field,PER,1,valid,David R. Sokoloff,10.1103/PhysRevSTPER.12.020102,david r sokoloff,5020258144.0,,,,,,
l31_8_per_1215_00,2024-12-15,00:00,llama-3.1-8b,field,PER,1,valid,Patricia Heller,10.1103/PhysRevSTPER.11.020102,patricia heller,5111367070.0,2461763254.0,549003.0,,,,
l31_8_per_1215_00,2024-12-15,00:00,llama-3.1-8b,field,PER,1,valid,David M. Enderle,10.1103/PhysRevSTPER.9.020102,david m enderle,,2043259682.0,549153.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,David E. Meltzer,10.1103/PhysRevSTPER.12.020101,david e meltzer,5020889523.0,,,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,Lillian C. McDermott,10.1103/PhysRevSTPER.8.020101,lillian c mcdermott,5056758114.0,2054111588.0,549088.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,Edward F. Redish,10.1103/PhysRevSTPER.10.020101,edward f redish,5010861613.0,2093761144.0,549007.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,Michael C. Wittmann,10.1103/PhysRevSTPER.11.020101,michael c wittmann,5087073735.0,1913069097.0,548999.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,N. Sanjay Rebello,10.1103/PhysRevSTPER.9.020101,n sanjay rebello,5022476577.0,2033130007.0,549160.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,Catherine H. Crouch,10.1103/PhysRevSTPER.8.020102,catherine h crouch,5035145022.0,2053559503.0,549102.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,Robert H. Romine,10.1103/PhysRevSTPER.10.020102,robert h romine,,2026826515.0,549037.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,David R. Sokoloff,10.1103/PhysRevSTPER.12.020102,david r sokoloff,5020258144.0,,,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,Patricia Heller,10.1103/PhysRevSTPER.11.020102,patricia heller,5111367070.0,2461763254.0,549003.0,,,,
l31_8_per_1215_08,2024-12-15,08:00,llama-3.1-8b,field,PER,1,valid,David M. Enderle,10.1103/PhysRevSTPER.9.020102,david m enderle,,2043259682.0,549153.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,David E. Meltzer,10.1103/PhysRevSTPER.12.020101,david e meltzer,5020889523.0,,,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,Lillian C. McDermott,10.1103/PhysRevSTPER.8.020101,lillian c mcdermott,5056758114.0,2054111588.0,549088.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,Edward F. Redish,10.1103/PhysRevSTPER.10.020101,edward f redish,5010861613.0,2093761144.0,549007.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,Michael C. Wittmann,10.1103/PhysRevSTPER.11.020101,michael c wittmann,5087073735.0,1913069097.0,548999.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,N. Sanjay Rebello,10.1103/PhysRevSTPER.9.020101,n sanjay rebello,5022476577.0,2033130007.0,549160.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,Catherine H. Crouch,10.1103/PhysRevSTPER.8.020102,catherine h crouch,5035145022.0,2053559503.0,549102.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,Robert H. Romine,10.1103/PhysRevSTPER.10.020102,robert h romine,,2026826515.0,549037.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,David R. Sokoloff,10.1103/PhysRevSTPER.12.020102,david r sokoloff,5020258144.0,,,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,Patricia Heller,10.1103/PhysRevSTPER.11.020102,patricia heller,5111367070.0,2461763254.0,549003.0,,,,
l31_8_per_1215_16,2024-12-15,16:00,llama-3.1-8b,field,PER,1,valid,David M. Enderle,10.1103/PhysRevSTPER.9.020102,david m enderle,,2043259682.0,549153.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Philip W. Anderson,10.1103/PhysRev.109.1492,philip w anderson,5075284674.0,2264002775.0,234525.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,John Bardeen,10.1103/PhysRev.108.1175,john bardeen,5110170702.0,2014437371.0,249248.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Leon N. Cooper,10.1103/PhysRev.108.1175,leon n cooper,5109971261.0,2014437371.0,249248.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,John R. Schrieffer,10.1103/PhysRev.108.1175,john r schrieffer,5065234398.0,2014437371.0,249248.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Ivar Giaever,10.1103/PhysRevLett.15.207,ivar giaever,5074066171.0,1984962573.0,655356.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Alexei Abrikosov,10.1103/PhysRevLett.13.308,alexei abrikosov,5111686980.0,2092566116.0,613739.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Vitaly L. Ginzburg,10.1103/PhysRevLett.13.308,vitaly l ginzburg,5107701637.0,2092566116.0,613739.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Lev P. Gor'kov,10.1103/PhysRevLett.13.308,lev p gor kov,,2092566116.0,613739.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,David J. Thouless,10.1103/PhysRevLett.34.412,david j thouless,5110124079.0,1989511800.0,563839.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,F. Duncan M. Haldane,10.1103/PhysRevLett.47.1840,f duncan m haldane,5089213304.0,2101936997.0,558151.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics']",False
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Shou-Cheng Zhang,10.1103/PhysRevLett.86.408,shou cheng zhang,5010112021.0,2094065552.0,590266.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Xiao-Gang Wen,10.1103/PhysRevLett.66.802,xiao gang wen,5101892303.0,2098821324.0,607178.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Claude Cohen-Tannoudji,10.1103/PhysRevLett.87.270402,claude cohen tannoudji,,2036294765.0,561445.0,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Wolfgang Ketterle,10.1103/PhysRevLett.82.2813,wolfgang ketterle,5040820196.0,,,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Eric A. Cornell,10.1103/PhysRevLett.82.2813,eric a cornell,5004950660.0,,,,,,
l3_70_cmmp_1209_00,2024-12-09,00:00,llama3-70b,field,CM&MP,1,valid,Carl E. Wieman,10.1103/PhysRevLett.82.2813,carl e wieman,5006656464.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,David E. Meltzer,10.1119/1.4895511,david e meltzer,5020889523.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1119/1.4895512,eric mazur,5031948383.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Cynthia E. Wieman,10.1119/1.4895513,cynthia e wieman,,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Carl E. Wieman,10.1119/1.4895514,carl e wieman,5006656464.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Noah D. Finkelstein,10.1119/1.4895515,noah d finkelstein,5011311687.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Kathleen H. Perkins,10.1119/1.4895516,kathleen h perkins,5051959709.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Steven J. Pollock,10.1119/1.4895517,steven j pollock,5049662936.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Stephanie V. Chasteen,10.1119/1.4895518,stephanie v chasteen,5012110065.0,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,H. Vincent Kuo,10.1119/1.4895519,h vincent kuo,,,,,,,
l3_70_per_1209_00,2024-12-09,00:00,llama3-70b,field,PER,1,valid,Michael C. Wittmann,10.1119/1.4895520,michael c wittmann,5087073735.0,,,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1103/PhysRevSTPER.11.020101,eric mazur,5031948383.0,1913069097.0,548999.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,David Hestenes,10.1103/PhysRevSTPER.5.010101,david hestenes,,1975014546.0,549217.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Robert Beichner,10.1103/PhysRevSTPER.2.020101,robert beichner,5043583890.0,2141598878.0,549202.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Lillian McDermott,10.1103/PhysRevSTPER.3.010102,lillian mcdermott,5056758114.0,2056583051.0,549235.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Fred Goldberg,10.1103/PhysRevSTPER.4.010101,fred goldberg,5022794090.0,3100388490.0,549257.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,David Sokoloff,10.1103/PhysRevSTPER.6.010101,david sokoloff,5020258144.0,3104803081.0,549118.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Ruth Chabay,10.1103/PhysRevSTPER.7.010101,ruth chabay,5017172922.0,1970559640.0,548921.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Bruce Sherwood,10.1103/PhysRevSTPER.8.010101,bruce sherwood,5009753154.0,3100147502.0,549105.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,John Stewart,10.1103/PhysRevSTPER.9.010101,john stewart,5102157839.0,3039767795.0,549183.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,N. Sanjay Rebello,10.1103/PhysRevSTPER.10.020102,n sanjay rebello,5022476577.0,2026826515.0,549037.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Chandralekha Singh,10.1103/PhysRevSTPER.11.020102,chandralekha singh,5103500690.0,2461763254.0,549003.0,,,,
l3_70_per_1209_08,2024-12-09,08:00,llama3-70b,field,PER,1,valid,Michael Wittmann,10.1103/PhysRevSTPER.12.010101,michael wittmann,5087073735.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,David E. Meltzer,10.1119/1.4895511,david e meltzer,5020889523.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1119/1.4895512,eric mazur,5031948383.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Cynthia E. Wieman,10.1119/1.4895513,cynthia e wieman,,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Carl E. Wieman,10.1119/1.4895514,carl e wieman,5006656464.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Noah D. Finkelstein,10.1119/1.4895515,noah d finkelstein,5011311687.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Kathleen H. Perkins,10.1119/1.4895516,kathleen h perkins,5051959709.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Steven J. Pollock,10.1119/1.4895517,steven j pollock,5049662936.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Stephanie V. Chasteen,10.1119/1.4895518,stephanie v chasteen,5012110065.0,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,H. Vincent Kuo,10.1119/1.4895519,h vincent kuo,,,,,,,
l3_70_per_1209_16,2024-12-09,16:00,llama3-70b,field,PER,1,valid,Michael C. Wittmann,10.1119/1.4895520,michael c wittmann,5087073735.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,David E. Meltzer,10.1119/1.4949566,david e meltzer,5020889523.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1119/1.4949567,eric mazur,5031948383.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Cynthia E. Wieman,10.1119/1.4949568,cynthia e wieman,,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Carl E. Wieman,10.1119/1.4949569,carl e wieman,5006656464.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Noah D. Finkelstein,10.1119/1.4949570,noah d finkelstein,5011311687.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Kathleen H. Perkins,10.1119/1.4949571,kathleen h perkins,5051959709.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Steven J. Pollock,10.1119/1.4949572,steven j pollock,5049662936.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Stephanie V. Chasteen,10.1119/1.4949573,stephanie v chasteen,5012110065.0,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,H. Vincent Kuo,10.1119/1.4949574,h vincent kuo,,,,,,,
l3_70_per_1210_00,2024-12-10,00:00,llama3-70b,field,PER,1,valid,Michael C. Wittmann,10.1119/1.4949575,michael c wittmann,5087073735.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,David E. Meltzer,10.1119/1.4895511,david e meltzer,5020889523.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1119/1.4895512,eric mazur,5031948383.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Cynthia E. Wieman,10.1119/1.4895513,cynthia e wieman,,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Carl E. Wieman,10.1119/1.4895514,carl e wieman,5006656464.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Noah D. Finkelstein,10.1119/1.4895515,noah d finkelstein,5011311687.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Kathleen H. Perkins,10.1119/1.4895516,kathleen h perkins,5051959709.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Steven J. Pollock,10.1119/1.4895517,steven j pollock,5049662936.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Stephanie V. Chasteen,10.1119/1.4895518,stephanie v chasteen,5012110065.0,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,H. Vincent Kuo,10.1119/1.4895519,h vincent kuo,,,,,,,
l3_70_per_1210_08,2024-12-10,08:00,llama3-70b,field,PER,1,valid,Michael C. Wittmann,10.1119/1.4895520,michael c wittmann,5087073735.0,,,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Philip W. Anderson,10.1103/PhysRev.109.1492,philip w anderson,5075284674.0,2264002775.0,234525.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,John Bardeen,10.1103/PhysRev.108.1175,john bardeen,5110170702.0,2014437371.0,249248.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Leon N. Cooper,10.1103/PhysRev.108.1175,leon n cooper,5109971261.0,2014437371.0,249248.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,John R. Schrieffer,10.1103/PhysRev.108.1175,john r schrieffer,5065234398.0,2014437371.0,249248.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Ivar Giaever,10.1103/PhysRevLett.15.207,ivar giaever,5074066171.0,1984962573.0,655356.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Alexei Abrikosov,10.1103/PhysRevLett.19.786,alexei abrikosov,5111686980.0,2056513692.0,560017.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Anthony J. Leggett,10.1103/PhysRevLett.29.1227,anthony j leggett,5112509340.0,2078803329.0,621570.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Frank Wilczek,10.1103/PhysRevLett.48.1146,frank wilczek,5091196459.0,1973323961.0,608001.0,['Physical Sciences'],['Physics and Astronomy'],['Nuclear and High Energy Physics'],False
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,David J. Thouless,10.1103/PhysRevLett.49.405,david j thouless,5110124079.0,2037807652.0,655787.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,F. Duncan M. Haldane,10.1103/PhysRevLett.50.1153,f duncan m haldane,5089213304.0,2113166233.0,678334.0,['Physical Sciences'],['Physics and Astronomy'],"['Condensed Matter Physics', 'Statistical and Nonlinear Physics']",True
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Shou-Cheng Zhang,10.1103/PhysRevLett.86.408,shou cheng zhang,5010112021.0,2094065552.0,590266.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Xiao-Gang Wen,10.1103/PhysRevLett.66.802,xiao gang wen,5101892303.0,2098821324.0,607178.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Senthil Todadri,10.1103/PhysRevLett.95.137001,senthil todadri,,1964020854.0,585902.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Subir Sachdev,10.1103/PhysRevLett.95.147004,subir sachdev,5041649350.0,2009743720.0,585782.0,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,Claudia Felser,10.1103/PhysRevLett.102.066407,claudia felser,,,,,,,
l3_70_cmmp_1210_16,2024-12-10,16:00,llama3-70b,field,CM&MP,3,valid,B. Andrei Bernevig,10.1103/PhysRevLett.104.057002,b andrei bernevig,5024948946.0,2077957438.0,605082.0,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,David E. Meltzer,10.1119/1.4895511,david e meltzer,5020889523.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1119/1.4895512,eric mazur,5031948383.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Cynthia E. Wieman,10.1119/1.4895513,cynthia e wieman,,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Carl E. Wieman,10.1119/1.4895514,carl e wieman,5006656464.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Noah D. Finkelstein,10.1119/1.4895515,noah d finkelstein,5011311687.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Kathleen H. Perkins,10.1119/1.4895516,kathleen h perkins,5051959709.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Steven J. Pollock,10.1119/1.4895517,steven j pollock,5049662936.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Stephanie V. Chasteen,10.1119/1.4895518,stephanie v chasteen,5012110065.0,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,H. Vincent Kuo,10.1119/1.4895519,h vincent kuo,,,,,,,
l3_70_per_1210_16,2024-12-10,16:00,llama3-70b,field,PER,1,valid,Michael C. Wittmann,10.1119/1.4895520,michael c wittmann,5087073735.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,David E. Meltzer,10.1119/1.4895511,david e meltzer,5020889523.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Eric Mazur,10.1119/1.4895512,eric mazur,5031948383.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Cynthia E. Wieman,10.1119/1.4895513,cynthia e wieman,,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Carl E. Wieman,10.1119/1.4895514,carl e wieman,5006656464.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Noah D. Finkelstein,10.1119/1.4895515,noah d finkelstein,5011311687.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Kathleen H. Perkins,10.1119/1.4895516,kathleen h perkins,5051959709.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Steven J. Pollock,10.1119/1.4895517,steven j pollock,5049662936.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Stephanie V. Chasteen,10.1119/1.4895518,stephanie v chasteen,5012110065.0,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,H. Vincent Kuo,10.1119/1.4895519,h vincent kuo,,,,,,,
l3_70_per_1211_00,2024-12-11,00:00,llama3-70b,field,PER,1,valid,Michael C. Wittmann,10.1119/1.4895520,michael c wittmann,5087073735.0,,,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Philip W. Anderson,10.1103/PhysRev.109.1492,philip w anderson,5075284674.0,2264002775.0,234525.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,John Bardeen,10.1103/PhysRev.108.1175,john bardeen,5110170702.0,2014437371.0,249248.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Leon N. Cooper,10.1103/PhysRev.108.1175,leon n cooper,5109971261.0,2014437371.0,249248.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,John R. Schrieffer,10.1103/PhysRev.108.1175,john r schrieffer,5065234398.0,2014437371.0,249248.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']",True
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Ivar Giaever,10.1103/PhysRevLett.15.207,ivar giaever,5074066171.0,1984962573.0,655356.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Alexei Abrikosov,10.1103/PhysRevLett.13.308,alexei abrikosov,5111686980.0,2092566116.0,613739.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Vitaly L. Ginzburg,10.1103/PhysRevLett.13.308,vitaly l ginzburg,5107701637.0,2092566116.0,613739.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Lev P. Gor'kov,10.1103/PhysRevLett.13.308,lev p gor kov,,2092566116.0,613739.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,David J. Thouless,10.1103/PhysRevLett.34.412,david j thouless,5110124079.0,1989511800.0,563839.0,,,,
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,F. Duncan M. Haldane,10.1103/PhysRevLett.47.1840,f duncan m haldane,5089213304.0,2101936997.0,558151.0,['Physical Sciences'],['Physics and Astronomy'],"['Atomic and Molecular Physics, and Optics']",False
l3_70_cmmp_1211_08,2024-12-11,08:00,llama3-70b,field,CM&MP,2,valid,Shou-Cheng Zhang,10.1103/PhysRevLett.86.408,shou cheng zhang,5010112021.0,2094065552.0,590266.0,,,,
